Al 1.0 Ni 0.0 Zr 0.0 -0.0000
Al 0.0 Ni 1.0 Zr 0.0 -0.0000
Al 0.7 Ni 0.3 Zr 0.0 -0.0000
Al 0.8 Ni 0.2 Zr 0.0 -0.0000
Al 0.86 Ni 0.14 Zr 0.0 -0.0000
Al 0.88 Ni 0.12 Zr 0.0 -0.0000
Al 0.9 Ni 0.1 Zr 0.0 -0.0000
Al 0.92 Ni 0.08 Zr 0.0 -0.0000
Al 0.94 Ni 0.06 Zr 0.0 -0.0000
Al 0.96 Ni 0.04 Zr 0.0 -0.0000
Al 0.98 Ni 0.02 Zr 0.0 -0.0000
Al 0.0 Ni 0.9 Zr 0.1 1.0000
Al 0.0 Ni 0.7 Zr 0.3 1.0000
Al 0.0 Ni 0.68 Zr 0.32 1.0000
Al 0.0 Ni 0.67 Zr 0.33 1.0000
Al 0.0 Ni 0.65 Zr 0.35 1.0000
Al 0.0 Ni 0.63 Zr 0.37 1.0000
Al 0.0 Ni 0.6 Zr 0.4 1.0000
Al 0.0 Ni 0.5 Zr 0.5 1.0000
Al 0.0 Ni 0.4 Zr 0.6 1.0000
Al 0.0 Ni 0.36 Zr 0.64 1.0000
Al 0.0 Ni 0.33 Zr 0.67 1.0000
Al 0.3 Ni 0.0 Zr 0.7 -0.0000
Al 0.0 Ni 0.3 Zr 0.7 1.0000
Al 0.0 Ni 0.28 Zr 0.72 1.0000
Al 0.25 Ni 0.0 Zr 0.75 -0.0000
Al 0.2 Ni 0.0 Zr 0.8 -0.0000
Al 0.0 Ni 0.2 Zr 0.8 1.0000
Al 0.0 Ni 0.18 Zr 0.82 1.0000
Al 0.83 Ni 0.15 Zr 0.02 -0.0000
Al 0.86 Ni 0.12 Zr 0.02 1.0000
Al 0.88 Ni 0.1 Zr 0.02 1.0000
Al 0.89 Ni 0.09 Zr 0.02 1.0000
Al 0.87 Ni 0.1 Zr 0.03 1.0000
Al 0.82 Ni 0.14 Zr 0.04 1.0000
Al 0.86 Ni 0.1 Zr 0.04 1.0000
Al 0.7 Ni 0.25 Zr 0.05 -0.0000
Al 0.79 Ni 0.16 Zr 0.05 1.0000
Al 0.8 Ni 0.15 Zr 0.05 1.0000
Al 0.82 Ni 0.13 Zr 0.05 1.0000
Al 0.85 Ni 0.1 Zr 0.05 1.0000
Al 0.86 Ni 0.09 Zr 0.05 1.0000
Al 0.875 Ni 0.075 Zr 0.05 -0.0000
Al 0.88 Ni 0.07 Zr 0.05 1.0000
Al 0.9 Ni 0.05 Zr 0.05 -0.0000
Al 0.76 Ni 0.18 Zr 0.06 1.0000
Al 0.84 Ni 0.1 Zr 0.06 1.0000
Al 0.73 Ni 0.2 Zr 0.07 1.0000
Al 0.83 Ni 0.1 Zr 0.07 1.0000
Al 0.62 Ni 0.3 Zr 0.08 1.0000
